sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
424,6,5,0,A,224,484,93,119,80,211,621,208,115,43,35,76,1,228,520,92,120,59,184,607,245,135,45,21,75,8
425,4,7,0,B,232,478,84,121,75,207,623,206,110,47,35,76,1,242,517,96,119,72,186,652,241,133,44,18,75,6
426,5,6,0,B,237,476,93,120,84,210,651,209,114,45,39,68,1,258,518,107,123,73,183,696,247,133,44,18,75,7
427,4,7,0,B,228,486,89,118,83,215,628,206,117,45,35,74,1,270,519,93,120,80,184,713,250,138,43,16,78,8
428,4,7,0,B,247,484,89,118,84,211,667,213,126,45,40,68,1,248,526,99,121,78,189,673,254,132,46,20,74,8
429,5,6,0,B,222,484,105,121,84,211,633,208,124,47,40,75,1,251,521,102,121,66,191,670,245,129,44,20,72,8
430,2,8,1,B,211,492,80,110,73,212,575,200,114,43,36,73,0,248,534,97,116,66,191,659,240,136,44,18,73,7
431,7,3,1,A,253,489,104,123,87,212,697,203,109,44,35,69,0,264,528,98,119,71,189,697,250,135,43,21,73,8
432,4,7,0,B,238,504,92,117,78,215,646,206,117,43,36,71,1,248,525,103,122,67,188,666,238,136,45,21,74,7
433,6,5,0,A,249,511,96,124,92,223,686,207,118,42,33,75,1,244,535,90,115,66,190,644,241,132,48,21,78,8
434,5,6,0,B,244,515,98,120,75,221,661,210,116,45,39,75,3,236,519,91,118,64,184,627,244,130,46,16,74,6
435,4,7,0,B,221,491,98,118,77,212,617,208,120,43,34,71,3,259,523,97,117,69,189,684,243,136,46,16,75,7
436,4,7,0,B,227,486,96,123,82,210,632,211,120,43,36,69,0,251,527,93,113,69,186,664,248,130,44,23,73,6
437,6,5,0,A,245,500,93,118,83,217,666,206,119,46,38,75,1,264,525,88,119,65,188,681,250,131,44,21,78,8
438,6,5,0,A,235,487,86,115,95,215,651,213,122,44,36,69,0,247,519,103,121,58,186,655,250,132,43,16,76,8
439,7,4,0,A,244,485,92,117,95,214,675,209,116,43,38,72,1,242,526,94,117,64,186,642,243,140,41,20,74,8
440,6,5,0,A,226,482,91,114,80,210,623,210,126,45,39,72,1,238,530,103,121,70,191,649,241,133,42,19,74,7
441,5,6,0,B,243,509,98,120,86,219,670,205,120,48,35,73,1,269,517,88,120,80,186,706,246,137,45,17,77,8
442,4,7,0,B,232,500,92,115,79,214,635,209,121,45,36,70,2,252,520,95,114,70,184,669,255,136,43,21,76,8
443,5,6,0,B,234,494,97,120,75,215,640,210,125,47,36,73,2,253,532,94,119,71,189,671,250,137,41,18,74,8
444,7,4,0,A,245,492,89,113,85,215,664,209,120,47,35,71,2,255,530,91,115,62,188,663,244,131,40,21,77,7
445,4,7,0,B,222,497,98,120,75,213,617,205,123,42,35,77,3,232,522,96,121,68,185,628,243,135,44,20,76,5
446,7,3,1,A,230,484,99,115,82,213,641,208,121,43,36,68,2,236,539,91,117,60,195,623,242,133,43,16,76,7
447,3,7,1,B,232,488,86,114,84,215,634,209,118,46,36,64,0,264,521,93,116,75,185,696,247,140,46,21,77,7
448,5,6,0,B,239,483,96,117,85,210,659,215,121,47,34,69,1,261,523,92,120,83,189,697,246,130,46,18,77,7
449,1,9,1,B,222,498,91,120,68,218,603,201,124,44,37,73,0,261,525,87,114,75,188,684,248,140,46,21,73,8
450,6,4,1,A,234,494,100,119,76,212,644,208,123,47,35,73,2,236,523,91,118,76,187,639,250,138,43,24,77,6
451,6,5,0,A,236,480,93,119,85,209,650,205,126,45,40,69,1,257,521,86,111,66,185,666,245,134,43,15,79,7
452,7,3,1,A,228,492,99,119,82,213,637,205,121,44,35,73,0,238,517,92,117,63,184,631,239,134,44,20,75,7
453,5,6,0,B,250,499,92,115,82,214,674,208,118,42,39,72,1,258,540,103,120,63,192,682,249,133,46,17,73,6
454,7,4,0,A,229,482,96,115,82,209,636,206,118,45,38,72,1,241,516,97,120,71,182,650,244,136,43,18,78,6
455,4,6,1,B,237,487,99,121,84,211,657,209,117,43,37,69,3,254,519,99,122,76,185,683,244,138,43,17,76,8
456,7,4,0,A,234,485,98,118,73,210,639,209,124,47,39,70,0,232,518,88,110,69,185,621,243,135,44,23,74,7
457,7,4,0,A,265,498,99,117,88,214,717,212,119,41,37,68,1,261,517,91,114,74,183,687,245,136,47,18,74,7
458,3,8,0,B,224,504,93,120,70,218,611,207,116,45,37,72,1,254,531,101,118,71,189,680,242,138,43,20,76,7
